,ActivePower,WindSpeed,WindDirection
2018-01-04 06:00:00,171.39427029340973,4.213185473510315,277.77976190476187
2018-01-04 07:00:00,229.57897712975682,4.620300693581631,274.4045354645354
2018-01-04 08:00:00,92.71956280716863,4.038108838311554,269.875
2018-01-04 09:00:00,71.32457417298497,3.597979092234407,238.59672619047615
2018-01-04 10:00:00,114.00726076254209,3.95854511461074,250.74629629629635
2018-01-04 11:00:00,86.1115775568058,3.6966082255696713,259.21428571428567
2018-01-04 12:00:00,121.06977253204768,4.006864526971165,267.1
2018-01-04 13:00:00,51.130911553798164,3.5674252938620565,277.9
2018-01-04 14:00:00,393.54045448127516,5.25620162089617,283.4166666666667
2018-01-04 15:00:00,1015.2981119390673,7.3284573680132645,275.0
2018-01-04 16:00:00,1016.6003767528733,7.450874167591752,282.9
2018-01-04 17:00:00,1185.8016865036168,7.825598390391927,293.5
